-1.4688579,2,3,0
-0.58818872,5,1,1
1.42217039,3,2,1
-1.40498383,3,3,1
-1.79479488,3,2,1
0.16825548,5,2,1
-2.28008777,3,2,1
-0.79172012,4,3,0
-0.83975672,3,2,1
0.56013948,2,1,0
0.20736679,4,1,0
-0.5693663,3,1,1
-0.1785065,4,2,0
0.57364289,2,1,0
-2.31525409,3,2,1
3.56408875,2,2,0
2.54820395,3,3,1
-1.78351694,3,1,1
-1.34789271,1,1,0
-1.01181699,3,2,1
-1.6969112,3,1,1
1.04060721,3,3,1
0.53428429,2,2,0
4.48436952,3,3,1
2.14684139,3,1,1
-0.10617092,1,3,0
0.25097816,4,2,0
-3.69599381,3,2,1
1.17860695,3,3,1
1.88730244,2,2,0
-0.29742178,2,2,0
-33.21928095,2,1,0
-3.34023362,5,1,1
-0.89739013,2,3,0
0.62656195,4,1,0
-0.9393894,3,3,1
-0.23705205,3,1,1
1.03035303,5,1,1
1.27235711,2,3,0
2.53564481,3,3,1
-0.81670194,2,1,0
-0.04427581,2,1,0
-0.91195164,3,1,1
-0.80029377,5,1,1
-0.12988151,3,3,1
0.55043272,2,1,0
-0.34094727,2,2,0
-0.6234353,2,1,0
1.55074632,1,1,0
-1.23053855,2,3,0
-1.30221316,3,1,1
2.26795369,5,1,1
-0.94924474,4,2,0
0.51096192,5,2,1
-33.21928095,5,1,1
-0.96846843,3,3,1
-0.98583416,5,1,1
-2.69277826,3,3,1
0.14951105,4,2,0
0.22945154,3,2,1
-33.21928095,2,1,0
0.50571116,3,1,1
0.74154232,5,1,1
-0.92962787,3,1,1
0.56512575,2,2,0
-0.79651486,2,2,0
-1.06880945,3,3,1
-2.83580161,3,3,1
0.16906676,2,2,0
-2.00367566,3,1,1
0.52405547,3,2,1
-0.45952192,2,2,0
-0.09515992,2,3,0
3.45247274,2,1,0
-0.96034453,4,1,0
-6.60112598,2,2,0
0.89759729,3,3,1
2.91294327,3,1,1
0.10323884,3,2,1
0.07459402,3,2,1
0.8466352,1,3,0
-2.14877317,4,3,0
0.09771014,2,1,0
0.25208965,3,1,1
-2.71058706,1,3,0
1.14260929,3,3,1
-2.12218542,3,2,1
1.54402222,2,1,0
0.66412951,5,1,1
1.87145433,2,1,0
1.77928666,3,2,1
1.40025307,2,1,0
2.64648154,5,2,1
-2.41509619,5,2,1
4.52413208,2,2,0
-0.52134762,2,1,0
-1.10879992,2,2,0
1.20608227,2,1,0
-0.74530663,3,3,1
-0.07253557,3,3,1
0.29110256,4,1,0
-0.32702159,3,3,1
-0.74749253,3,2,1
1,2,1,0
0.70438807,3,2,1
-1.50763607,3,1,1
0.77836098,3,3,1
2.14373448,2,2,0
1.21205006,3,3,1
1.23391576,3,2,1
-0.06573478,5,1,1
-0.11575452,1,1,0
-7.43208772,5,2,1
0.6714802,3,1,1
0.56810763,3,1,1
1.01697632,5,2,1
1.47133519,5,1,1
-1.05647273,2,1,0
-0.70776748,2,1,0
-0.29952129,3,1,1
-0.16558158,3,3,1
-3.15053671,2,3,0
0.07310866,2,3,0
0.0743806,2,1,0
-0.84781083,3,3,1
-0.87459898,3,3,1
2.45509663,4,1,0
-1.16900197,2,1,0
8.61803672,3,3,1
0.41959297,2,1,0
1.63075368,5,2,1
-0.19314902,2,2,0
-0.5742916,5,1,1
5.69472208,4,1,0
0.01665466,2,2,0
0.54686745,1,2,0
1.4520717,4,2,0
0.35036695,3,3,1
-0.14095581,3,3,1
-0.40632569,2,3,0
-0.70744147,3,1,1
-1.57110676,1,1,0
4.21039212,3,2,1
-0.36382692,3,1,1
-0.5658547,2,1,0
-1.59671683,1,1,0
1.05054415,5,2,1
-4.72198136,5,2,1
0.00618659,1,3,0
-0.59051799,5,1,1
-0.21174404,2,1,0
2.89122194,2,2,0
-0.49074641,2,2,0
1.75884379,3,3,1
0.77367824,1,1,0
0.74446139,3,1,1
-3.49380596,3,1,1
-0.62068216,3,3,1
0.89025922,2,2,0
1.02512336,2,1,0
0.23962874,3,2,1
1.28850043,3,3,1
-1.04921458,2,1,0
0.76785993,2,1,0
1.67302563,2,1,0
-0.50057223,5,1,1
-1.59753348,3,2,1
0.41050509,2,1,0
-0.13002467,3,3,1
0.01372903,5,1,1
1.26243977,3,3,1
-1.26167691,2,2,0
0.05501355,5,1,1
-1.60378658,5,2,1
0.10596693,3,3,1
0.91103992,5,2,1
1.96746354,5,2,1
-0.03359259,4,2,0
1.78082369,3,2,1
-0.55900723,3,3,1
-0.64508101,5,1,1
-2.26466743,2,1,0
0.94914809,4,3,0
-0.64726175,3,2,1
-0.02540685,4,2,0
-2.88942516,2,1,0
0.61427796,4,2,0
-0.19618662,2,1,0
0.97087912,3,3,1
-1.28941269,4,1,0
0.8901945,4,1,0
0.19279359,1,3,0
-33.21928095,2,3,0
-0.54982564,2,2,0
-5.30973402,5,2,1
1.11476857,3,1,1
-4.4747707,2,1,0
0.23876075,3,3,1
-0.805596,3,3,1
0.20120513,5,2,1
-0.10801908,2,2,0
1.92401484,2,1,0
2.13021109,3,3,1
0.18295255,5,2,1
0.33486715,3,3,1
1.11721668,5,1,1
0.22669875,3,3,1
2.36504962,5,2,1
3.87958361,2,2,0
0.03641158,3,3,1
4.32886539,4,2,0
0.4620949,4,2,0
-0.14451116,5,1,1
-0.03946408,3,2,1
-0.94016985,2,1,0
0.17280708,3,1,1
-0.79585664,2,2,0
-0.73586177,1,2,0
0.03007999,2,3,0
0.1518402,3,2,1
2.68216329,3,3,1
-2.12446287,2,1,0
0.75170379,3,3,1
-0.51096982,3,3,1
0.31836787,2,1,0
1.87961124,5,1,1
-0.20048823,1,1,0
0.47158696,2,2,0
-0.56486112,2,1,0
0.03746165,3,1,1
0.45982098,4,1,0
-3.27420404,3,2,1
-0.87703131,2,2,0
0.36271394,3,1,1
0.06565898,3,1,1
2.70481949,2,1,0
-3.34823549,2,3,0
0.42588738,3,1,1
-2.72490707,2,2,0
-1.31228109,2,2,0
-1.55519875,3,3,1
2.1451841,5,1,1
-5.61997049,2,1,0
2.60774993,3,2,1
0.25804856,3,1,1
-0.89773739,3,1,1
-1.7802395,5,2,1
0.91038857,3,1,1
0.85690526,2,2,0
-1.03871613,2,2,0
0.57173041,5,2,1
2.34809157,2,2,0
0.39340929,4,2,0
-0.1727026,5,2,1
1.53737281,3,3,1
-4.96224052,2,3,0
-0.03621085,3,2,1
-0.59879054,3,1,1
-3.21296354,3,2,1
-1.60339357,2,1,0
-0.8016017,3,2,1
-1.09007375,5,1,1
-1.87883431,3,3,1
2.45540725,3,1,1
2.16620802,3,3,1
0.40001603,3,2,1
-0.20789413,4,1,0
-0.69232344,2,3,0
1.31050633,3,3,1
0,1,2,0
-0.16788249,2,2,0
0.89178088,3,2,1
1.46361173,3,3,1
-33.21928095,4,1,0
-1.11269463,2,1,0
-0.20369849,3,3,1
0.99648828,1,1,0
-1.32098486,1,1,0
0.78626015,2,2,0
-0.4987992,3,2,1
-5.6933102,4,3,0
1.53668002,1,1,0
-1.58775984,2,1,0
0.95954302,4,1,0
-0.73438401,4,1,0
-2.54302461,2,1,0
-0.0350011,2,1,0
-1.31929834,3,2,1
0.90145664,3,1,1
-1.42516129,2,2,0
0.21358577,4,2,0
-0.81874547,3,2,1
-0.22881317,1,1,0
0.4426811,5,2,1
1.33659773,3,1,1
1.27012012,2,1,0
1.70425543,5,1,1
0.34721094,2,1,0
-0.64988626,5,2,1
-1.49757706,4,1,0
-0.3181725,3,1,1
0.67262381,1,1,0
2.19425779,4,1,0
-1.47492362,2,1,0
0.64156898,2,2,0
-0.1935705,3,3,1
0.01060163,2,1,0
2.08177993,3,3,1
-2.94416687,4,1,0
0.10504177,2,1,0
-0.22116864,5,1,1
-0.54390246,2,1,0
0.52199963,3,1,1
-0.51189953,2,1,0
0.02345783,2,2,0
-0.39657498,1,1,0
2.83623741,2,1,0
3.08959354,2,3,0
0.56827872,3,2,1
-0.55448379,5,1,1
3.3165712,4,2,0
-33.21928095,4,2,0
0,5,1,1
0.50281536,4,2,0
1.07927713,5,2,1
0.53072616,3,2,1
0.31738575,1,2,0
1.04542708,4,1,0
1.86433305,3,1,1
-4.2676435,3,3,1
-1.1962785,4,1,0
-0.47497462,2,1,0
0.36403399,2,3,0
0.3356716,2,1,0
-2.25727693,3,3,1
0.53995605,3,2,1
0.21986655,3,1,1
-2.92023592,5,1,1
-0.56669656,2,1,0
-2.72151577,3,2,1
0.77079128,3,1,1
0.27883463,3,2,1
-0.6746591,5,2,1
-1.44446737,2,2,0
0.64503697,3,3,1
1.42940199,3,3,1
0.75321951,2,2,0
-1.08113603,5,2,1
0.92395489,5,1,1
-0.58933986,3,3,1
1.00976661,2,3,0
-0.31479627,5,1,1
0.47582066,1,1,0
0.4595734,3,3,1
-0.43497765,2,2,0
5.28143862,3,1,1
-2.5843739,1,1,0
0.7765723,4,3,0
-1.07867718,3,2,1
-0.30922895,2,1,0
1.21951164,5,1,1
0.41154458,2,1,0
-0.27487239,3,3,1
-0.65337905,3,2,1
-0.46418247,5,2,1
0.69971701,2,1,0
-0.46997786,5,1,1
0.43398445,3,1,1
-0.00630466,4,1,0
0.27233895,3,3,1
-0.09613002,5,2,1
-0.80458924,2,1,0
-33.21928095,2,3,0
-0.1275074,3,1,1
1.31921535,3,3,1
0.87789606,4,1,0
0.49521659,2,2,0
1.09307199,2,3,0
3.38518732,3,3,1
1.53985026,5,2,1
1.60029774,2,1,0
0.00310602,3,1,1
-0.70420884,1,1,0
0.27570974,3,1,1
-33.21928095,2,2,0
-0.43732694,3,1,1
-0.7486368,2,2,0
-1.26209508,3,1,1
-3.5788564,3,1,1
0.04937158,2,2,0
2.23773944,3,2,1
1.69616078,3,2,1
0.43513631,3,2,1
0.42473029,3,2,1
0.24935947,3,1,1
-1.32618128,1,2,0
4.00266321,2,2,0
0.56343243,5,1,1
-1.18020205,5,1,1
-1.0957012,5,1,1
1.39667696,3,1,1
0.32986396,2,2,0
1.52240046,3,2,1
1.73577728,3,3,1
-1.65656531,3,1,1
0.90867847,3,2,1
2.81858123,3,3,1
0.29273779,3,2,1
-1.81400792,3,3,1
-1.41508258,3,3,1
1.14838255,2,2,0
2.17239815,2,2,0
-0.46971306,2,2,0
6.14761354,3,1,1
1.49259733,5,1,1
0.08046071,2,2,0
3.02473047,3,1,1
-6.01980189,4,1,0
2.15251265,3,1,1
-1.68749048,3,1,1
0.42999951,3,2,1
-0.0948934,2,1,0
0.2156126,5,1,1
0.06358381,5,2,1
-4.71786384,3,1,1
2.59663275,4,3,0
2.7660958,3,2,1
0.5034984,2,1,0
-0.08660799,2,2,0
-1.12519012,2,1,0
-0.33162451,4,1,0
1.03530716,2,1,0
0.43708714,3,2,1
0.19020067,2,3,0
4.57663767,3,2,1
1.20883105,3,3,1
0.60638817,5,1,1
1.18614738,3,2,1
-0.66435791,5,1,1
0.11358723,5,2,1
1.06922172,4,1,0
1.17836594,3,1,1
-0.08154163,4,1,0
-0.97882244,3,3,1
3.68899921,3,2,1
2.06487099,4,1,0
-0.53302316,3,1,1
1.68554161,3,3,1
0.20756371,4,2,0
0.33245491,5,1,1
0.14283847,4,1,0
1.96631665,3,2,1
0.09503516,1,1,0
0.47569964,4,2,0
-0.16144444,2,2,0
1.0135271,5,1,1
0.27611733,3,2,1
-0.7281558,2,2,0
-4.23321006,3,2,1
0.6838417,1,1,0
-0.4054138,2,1,0
0.55696426,3,2,1
0.42378506,2,2,0
0.68675931,4,3,0
-1.23673802,5,1,1
0.22737582,5,1,1
-3.37256256,5,1,1
-0.02435369,2,1,0
1.11376624,1,1,0
-1.51081077,1,3,0
-0.01358562,3,1,1
2.41202875,3,2,1
-2.70039579,3,1,1
1.21083378,2,2,0
-0.94166117,4,1,0
1.26237905,2,3,0
-5.14187646,4,1,0
1.52974607,3,1,1
-2.10279436,3,2,1
-0.15430525,2,1,0
0.14416946,2,1,0
-0.17941028,2,2,0
0.82463553,3,1,1
-0.76373346,2,2,0
1.12930843,2,1,0
-0.83342708,3,2,1
1.47888554,3,2,1
-0.9638901,4,1,0
1.83650127,2,2,0
3.27512803,3,2,1
-1.24768243,3,1,1
-1.00941515,3,3,1
1.44423639,5,2,1
-33.21928095,2,2,0
0.65637389,1,1,0
0.65582035,3,3,1
-0.10443971,2,1,0
0.22456767,2,1,0
-0.32497197,1,1,0
-1.78479149,3,2,1
-1.03214189,2,2,0
-1.02273604,5,2,1
1.45979172,3,1,1
0.35244182,4,1,0
1.51565857,5,1,1
0.74516351,2,1,0
-0.23257823,2,2,0
2.39592256,3,2,1
-3.53387258,3,3,1
0.60671416,4,2,0
0.13589658,2,3,0
0.3282154,2,3,0
-0.40653453,2,1,0
-2.43293503,3,1,1
-2.89595795,5,2,1
0.15924933,2,3,0
-0.44613011,3,3,1
0.916129,5,1,1
2.36062376,2,2,0
1.64637778,5,1,1
0.36951539,5,1,1
-1.32872834,1,1,0
1.24459,4,1,0
-0.63495173,3,3,1
0.62638644,2,3,0
0.83816876,3,3,1
-0.42926952,5,2,1
-2.45690139,5,2,1
0.68633252,2,2,0
-6.50404747,5,1,1
0.67938119,4,2,0
-0.15546231,2,1,0
0.77368217,2,1,0
4.80562515,1,2,0
-0.45532348,4,3,0
-1.50865563,5,2,1
-0.71355136,3,3,1
0.94802712,5,1,1
-1.75162977,3,3,1
0.42762748,3,2,1
0.52995638,3,3,1
2.72845494,3,2,1
0.54355308,3,2,1
0.10670113,3,1,1
-1.55033196,4,1,0
-4.85986028,5,2,1
-1.33552429,3,1,1
0.17155289,2,1,0
-0.08489971,2,1,0
-0.8299852,5,1,1
0.82568011,2,2,0
0.59213411,5,1,1
-0.17297087,3,1,1
-1.96197112,2,1,0
0.36436443,3,1,1
-0.01187077,1,3,0
-1.92488111,4,2,0
2.00722563,3,1,1
-1.2257786,3,3,1
0.17543332,4,2,0
-0.25589212,5,2,1
1.68224857,2,2,0
0.53954403,2,2,0
1.74691479,3,2,1
1.60440612,4,3,0
0.08286698,3,3,1
-0.21952806,3,2,1
-33.21928095,3,3,1
0.52805814,3,3,1
-1.28074358,3,1,1
0.05590961,3,3,1
-2.1868595,3,2,1
0.48860832,4,3,0
-0.52572251,4,3,0
7.07707863,3,3,1
0.22888658,5,1,1
0.14477435,1,3,0
-3.98523277,2,2,0
-0.60247907,5,1,1
1.79256092,3,3,1
0.35535435,5,2,1
-1.87520946,2,1,0
-1.06011194,3,3,1
0.89877205,2,2,0
-0.26930373,3,2,1
1.73068627,3,1,1
-1.90660373,3,2,1
0.78741034,5,2,1
0.74533424,3,2,1
-0.62187478,5,2,1
0.20102622,4,1,0
0.37820467,2,3,0
0.05900012,1,1,0
2.07705919,3,3,1
0.17443615,5,1,1
-1.18022158,2,1,0
2.51447765,5,2,1
-0.84728812,2,2,0
-4.47084941,4,1,0
-3.64260025,5,1,1
-0.34964407,4,3,0
-0.09104386,2,1,0
2.0380056,3,1,1
0.03984026,2,2,0
-0.64586419,3,1,1
1.05518987,4,2,0
-1.66966952,4,1,0
1.22366336,2,1,0
-3.03148483,5,2,1
-0.13399988,1,1,0
-0.7294793,3,3,1
-0.7604413,3,2,1
0.67338569,1,2,0
-0.25660513,3,2,1
0.97405251,3,3,1
2.42844379,2,3,0
-33.21928095,3,3,1
0.24677229,2,1,0
0.98057827,2,1,0
0.24503779,2,1,0
-0.44857343,5,1,1
-0.16793973,1,2,0
-0.64066292,2,3,0
1.51185706,4,2,0
0.13543663,4,2,0
-1.0679392,2,1,0
2.34680317,4,3,0
0.90865919,2,1,0
0.57975519,4,3,0
0.25779827,3,2,1
-1.39803107,5,2,1
-0.50515457,3,1,1
0.78962239,2,1,0
0.68092759,3,2,1
1.25463824,2,2,0
-1.87406321,1,3,0
-4.49055503,3,2,1
-1.11075558,4,2,0
-1.50754843,2,3,0
0,2,1,0
0.74400464,2,2,0
0.28981217,5,1,1
-0.62994456,5,1,1
0.81293326,4,2,0
-1.87457239,2,1,0
0.51259009,3,3,1
-33.21928095,3,3,1
0.90098382,2,3,0
1.29904777,2,2,0
1.18473837,2,2,0
-0.181467,2,2,0
-0.67925959,1,2,0
-0.48174504,5,1,1
0.79806217,2,2,0
1.29848832,1,1,0
-2.89408408,5,1,1
0.10348569,5,1,1
-0.93933671,3,1,1
0.71608784,4,3,0
-1.29370178,2,1,0
-0.08212323,5,1,1
-1.20931695,3,3,1
-0.20686757,2,2,0
-1.35644225,1,1,0
0.20171792,2,2,0
-2.35232984,1,2,0
0.07625019,5,2,1
-3.29487031,3,3,1
-1.20842873,5,1,1
0.44162669,2,2,0
0.25603122,3,2,1
1.68473418,2,3,0
-0.08599141,2,1,0
0.41645723,3,2,1
0.14862962,3,2,1
-3.15487736,3,2,1
3.70701778,1,1,0
0.66761985,3,2,1
-1.66377932,2,2,0
-0.0199247,5,2,1
0.15620628,3,2,1
0.64651348,2,1,0
0.13212036,5,1,1
0.1658426,5,1,1
1.51501011,5,2,1
1.12401287,4,1,0
0.09143956,2,1,0
0.40505291,3,3,1
0.24512435,3,2,1
-0.2091414,3,2,1
-0.00915214,2,3,0
0.34908178,2,1,0
-0.25495002,2,3,0
-0.02759156,5,2,1
0.34939724,5,1,1
1.38305653,3,1,1
0.45936344,5,1,1
2.0826363,3,2,1
-0.39625364,3,3,1
-0.6606918,2,2,0
-3.86180927,2,2,0
-0.89521642,5,2,1
-0.36539256,3,1,1
-0.2272738,2,2,0
-0.02252995,3,3,1
-3.88781195,4,2,0
-1.54215476,2,1,0
0.08256706,5,1,1
-0.68632067,2,2,0
-0.69996644,2,2,0
1,1,2,0
2.58802397,2,3,0
-0.57210289,5,1,1
0.89634274,3,2,1
0.45621091,3,1,1
0,2,2,0
1,2,2,0
1.3360199,2,1,0
-1.13769276,5,1,1
-0.82274032,2,2,0
1.37308574,3,1,1
-0.79395406,3,3,1
-1.20218682,5,2,1
2.5827479,2,2,0
-8.22881869,3,2,1
-2.74829662,3,3,1
-1.13980495,5,2,1
1.33699802,4,1,0
-33.21928095,3,3,1
0.51886467,3,1,1
-2.56724551,2,2,0
-33.21928095,3,1,1
1.36761417,3,1,1
0.84734425,3,2,1
-0.59178253,3,1,1
4.2401261,3,2,1
-0.23160604,2,1,0
-5.25098847,3,2,1
-0.05943423,3,3,1
-0.82517264,5,1,1
0.85366409,3,2,1
-2.2967892,3,2,1
-2.32431762,3,1,1
-1.25345169,2,2,0
0,4,2,0
-1.55733241,2,2,0
-0.94302981,5,2,1
-0.72319024,2,1,0
0.12574985,2,3,0
-1.49580802,3,1,1
-1.24502455,3,1,1
2.37758049,2,2,0
1.9014455,2,2,0
0.29399881,5,2,1
-1.80453687,2,2,0
0.38318685,3,1,1
-0.5951052,2,3,0
-0.39972178,5,1,1
1.48280034,5,1,1
0.16143672,3,2,1
1.15362977,5,1,1
-1.78574005,3,2,1
-0.28312496,3,1,1
-2.24696189,3,2,1
3.58926493,3,3,1
-0.84838996,3,1,1
0.84351838,4,3,0
-0.17608021,2,2,0
0.04094886,2,2,0
0.75204672,2,1,0
2.08540134,5,1,1
0.70789352,5,2,1
0.19781453,2,2,0
-1.09180492,4,3,0
0.77070227,2,3,0
-1.67807191,3,3,1
1.13552793,2,2,0
-0.83669294,3,2,1
-2.49398155,5,2,1
0.05692772,2,1,0
0.53524653,4,3,0
-1.76990146,4,2,0
0.43117807,4,3,0
2.32906428,2,2,0
-0.28348568,2,3,0
-4.02904598,3,1,1
0.70642789,3,2,1
0.4944455,3,2,1
0.02290478,3,3,1
-0.95129723,2,2,0
-1.11040913,2,2,0
0.4150375,3,1,1
0.98206485,5,1,1
1.54485009,5,1,1
-3.54576839,3,3,1
1.21627089,4,2,0
2.39372104,2,2,0
3.63285002,1,1,0
0.37010733,3,1,1
1.26197722,3,2,1
-2.46048342,5,1,1
-0.40867425,3,2,1
-0.54807957,2,1,0
-0.73549332,2,1,0
-1.1630739,1,3,0
2.30099111,3,2,1
-0.19095238,5,2,1
0.1351968,3,3,1
-0.48110792,5,2,1
-1.02538532,5,1,1
-1.92799756,3,2,1
-33.21928095,2,1,0
-2.91353105,2,2,0
0,5,1,1
0.62458736,3,2,1
0.4880678,2,1,0
1.77610399,5,1,1
-1.39845554,2,2,0
-0.69414052,2,2,0
0.2654767,2,3,0
0.95596846,3,3,1
-0.62900186,4,3,0
-0.20554026,2,2,0
0.39649466,2,1,0
-2.10357045,3,3,1
-0.13447611,2,2,0
-3.29032062,3,3,1
-0.1113284,3,3,1
2.19217623,3,2,1
-3.56618529,5,1,1
0.19537884,1,1,0
0.44033212,5,2,1
0.38086693,4,1,0
1.4182654,3,1,1
5.3174251,3,3,1
2.06457314,1,2,0
-0.95168035,3,2,1
-0.91464944,5,2,1
-0.7208312,2,1,0
-0.48903476,2,1,0
-1.16800595,2,2,0
-0.14637214,2,2,0
-1.84687014,2,2,0
-0.74155992,2,2,0
-0.7587497,5,2,1
-1,2,1,0
-0.49937451,3,1,1
0.04085173,3,1,1
0.94770356,5,2,1
0.18109252,1,1,0
0.70675297,3,3,1
-0.78814874,3,3,1
-3.93539163,3,3,1
-0.11186691,1,1,0
-0.45078442,3,1,1
0.036683,3,1,1
0,5,1,1
-0.55990188,2,1,0
0.90313439,3,2,1
2.64546076,3,1,1
0.5971255,2,1,0
0.19764652,2,2,0
-1.71157844,5,2,1
1.51349964,2,1,0
-0.2503001,2,2,0
-0.35524362,5,1,1
1.18430217,5,1,1
-0.0140193,3,2,1
1.90780561,3,3,1
0.74196368,2,3,0
-0.99071734,1,1,0
0.09110581,2,2,0
-0.54082567,5,1,1
-4.24358907,5,2,1
0.07489745,3,1,1
0.47303103,2,1,0
-0.06371662,5,2,1
-1.83039738,1,1,0
0.35761392,2,2,0
-3.11193073,5,1,1
6.55629829,3,2,1
-0.07808056,3,1,1
-0.49378245,3,1,1
-0.28057042,3,1,1
-1.02303768,3,2,1
-0.10868823,3,1,1
-2.57376528,5,1,1
-2.05712759,3,1,1
0.06227511,5,1,1
-0.2947911,3,1,1
1.45186153,3,2,1
-0.71745146,2,1,0
0.32724999,3,1,1
3.16861912,3,1,1
0.24019115,3,1,1
1.16129286,3,3,1
2.84069278,5,2,1
3.04809284,3,3,1
-33.21928095,2,1,0
-0.34475358,5,1,1
7.20882647,1,3,0
3.48478453,5,1,1
0.37783191,2,2,0
0.09088312,3,3,1
0.32574825,2,1,0
0.3361128,3,1,1
0,4,2,0
-0.38934809,3,2,1
-2.20276055,3,1,1
-0.01138162,5,1,1
-3.4965889,4,3,0
1.7441611,4,2,0
0.18998243,3,3,1
0.5474818,3,2,1
-0.60508025,1,1,0
0.49096073,5,1,1
2.50698921,2,1,0
-0.87357962,4,3,0
-0.70117758,1,2,0
-0.73309562,2,1,0
5.75075812,4,2,0
-0.94582151,4,1,0
1.29527891,3,3,1
-0.46117345,4,2,0
3.16442665,5,2,1
-0.74966677,3,1,1
0.25919813,2,1,0
-1.97146691,3,3,1
-0.05021309,2,1,0
0.74313532,5,2,1
-3.74111521,2,2,0
-0.74988157,3,2,1
0.59493297,3,2,1
